source,target,Var1,Var2,r,p,edge,disease,edgeType,abs.r
Mycosphaerella,Paraconiothyrium,fungi_40,fungi_110,0.689793333839262,4.03424627037907e-10,fungi_40|fungi_110,COPD,ff,0.689793333839262
Microporus,Paraphaeosphaeria,fungi_792,fungi_111,0.712786444967237,5.64015500970072e-11,fungi_792|fungi_111,COPD,ff,0.712786444967237
Myrothecium,Parasarocladium,fungi_444,fungi_437,0.512244273651502,1.77430302148451e-05,fungi_444|fungi_437,COPD,ff,0.512244273651502
Paraphaeosphaeria,Parasarocladium,fungi_111,fungi_437,0.712786444967237,5.64015500970072e-11,fungi_111|fungi_437,COPD,ff,0.712786444967237
Neodeightonia,Parengyodontium,fungi_12,fungi_398,0.474988529663554,8.3728151037743e-05,fungi_12|fungi_398,COPD,ff,0.474988529663554
Paracamarosporium,Parengyodontium,fungi_109,fungi_398,0.466158781162427,0.000117888449094661,fungi_109|fungi_398,COPD,ff,0.466158781162427
Bacteroidales,Penicillium,bacteria_41,fungi_218,0.411852417904339,0.000797412595998193,bacteria_41|fungi_218,COPD,bf,0.411852417904339
Chytridiomycota,Penicillium,fungi_956,fungi_218,-0.417894941650613,0.000654658153560028,fungi_956|fungi_218,COPD,ff,0.417894941650613
Cladosporium,Penicillium,fungi_23,fungi_218,0.533312031850482,6.78632735162665e-06,fungi_23|fungi_218,COPD,ff,0.533312031850482
Hansfordia,Penicillium,fungi_550,fungi_218,0.407638959767126,0.000913026829773012,fungi_550|fungi_218,COPD,ff,0.407638959767126
Agaricomycetes_2,Peniophora,fungi_845,fungi_816,0.404335443535606,0.00101403839040737,fungi_845|fungi_816,COPD,ff,0.404335443535606
Gyrodontium,Peniophora,fungi_660,fungi_816,0.409106104192357,0.000871155180953043,fungi_660|fungi_816,COPD,ff,0.409106104192357
Hymenochaete,Peniophora,fungi_700,fungi_816,0.435125931221257,0.000365419150998747,fungi_700|fungi_816,COPD,ff,0.435125931221257
Hyphodontia,Peniophora,fungi_712,fungi_816,0.434269362566067,0.000376442510973352,fungi_712|fungi_816,COPD,ff,0.434269362566067
Lentinus,Peniophora,fungi_788,fungi_816,0.42693206235663,0.000484039181093632,fungi_788|fungi_816,COPD,ff,0.42693206235663
Lyomyces,Peniophora,fungi_713,fungi_816,0.457359279737627,0.000164281121805665,fungi_713|fungi_816,COPD,ff,0.457359279737627
Bjerkandera,Peniophorella,fungi_768,fungi_706,0.430691526842991,0.000425839490676649,fungi_768|fungi_706,COPD,ff,0.430691526842991
Clitopilus,Peniophorella,fungi_580,fungi_706,0.442825568845545,0.00027875914191311,fungi_580|fungi_706,COPD,ff,0.442825568845545
Fomitopsis,Peniophorella,fungi_732,fungi_706,0.451751223627518,0.000202030718303936,fungi_732|fungi_706,COPD,ff,0.451751223627518
Hyphodontia,Peniophorella,fungi_712,fungi_706,0.524473827759128,1.02360560525483e-05,fungi_712|fungi_706,COPD,ff,0.524473827759128
Irpex,Peniophorella,fungi_752,fungi_706,0.538668668502475,5.25992657784968e-06,fungi_752|fungi_706,COPD,ff,0.538668668502475
Lyomyces,Peniophorella,fungi_713,fungi_706,0.561353975740402,1.70071842253705e-06,fungi_713|fungi_706,COPD,ff,0.561353975740402
Meruliaceae,Peniophorella,fungi_765,fungi_706,0.524693305278614,1.01335223416932e-05,fungi_765|fungi_706,COPD,ff,0.524693305278614
Agaricomycetes,Perenniporia,fungi_560,fungi_742,0.432048389732849,0.000406450719391938,fungi_560|fungi_742,COPD,ff,0.432048389732849
Amyloporia,Perenniporia,fungi_725,fungi_742,0.415516229138165,0.000707830566814005,fungi_725|fungi_742,COPD,ff,0.415516229138165
Ceriporia,Perenniporia,fungi_748,fungi_742,0.522254356307542,1.13286080984931e-05,fungi_748|fungi_742,COPD,ff,0.522254356307542
Coriolopsis,Perenniporia,fungi_781,fungi_742,0.465226714620793,0.000122158104489234,fungi_781|fungi_742,COPD,ff,0.465226714620793
Crustodontia,Perenniporia,fungi_758,fungi_742,0.531751114097201,7.30340295662657e-06,fungi_758|fungi_742,COPD,ff,0.531751114097201
Diatrypaceae,Perenniporia,fungi_526,fungi_742,0.410223939537676,0.000840426366025326,fungi_526|fungi_742,COPD,ff,0.410223939537676
Fomitopsis,Perenniporia,fungi_732,fungi_742,0.503637520614247,2.58063625273586e-05,fungi_732|fungi_742,COPD,ff,0.503637520614247
Fuscoporia,Perenniporia,fungi_698,fungi_742,0.500187450147155,2.9903641148632e-05,fungi_698|fungi_742,COPD,ff,0.500187450147155
Gloeophyllum,Perenniporia,fungi_693,fungi_742,0.590284819283837,3.54850527184425e-07,fungi_693|fungi_742,COPD,ff,0.590284819283837
Grammothele,Perenniporia,fungi_786,fungi_742,0.445554560090615,0.000252865054819917,fungi_786|fungi_742,COPD,ff,0.445554560090615
Heterochaete,Perenniporia,fungi_649,fungi_742,0.400899754233938,0.00112968828071147,fungi_649|fungi_742,COPD,ff,0.400899754233938
Hydnochaete,Perenniporia,fungi_699,fungi_742,0.438627636158912,0.000323348099199539,fungi_699|fungi_742,COPD,ff,0.438627636158912
Hymenochaete,Perenniporia,fungi_700,fungi_742,0.401002157509303,0.00112607621344218,fungi_700|fungi_742,COPD,ff,0.401002157509303
Irpex,Perenniporia,fungi_752,fungi_742,0.422702424296576,0.000558096100196526,fungi_752|fungi_742,COPD,ff,0.422702424296576
Lyomyces,Perenniporia,fungi_713,fungi_742,0.493931948416372,3.89060327048441e-05,fungi_713|fungi_742,COPD,ff,0.493931948416372
Meruliaceae,Perenniporia,fungi_765,fungi_742,0.436825170506376,0.000344417492530003,fungi_765|fungi_742,COPD,ff,0.436825170506376
Sediminibacterium,Periconia,bacteria_85,fungi_134,0.411304400289354,0.000811659981799551,bacteria_85|fungi_134,COPD,bf,0.411304400289354
Microporus,Periconia,fungi_792,fungi_134,0.411375112928198,0.000809808742458396,fungi_792|fungi_134,COPD,ff,0.411375112928198
Parasarocladium,Periconia,fungi_437,fungi_134,0.411375112928198,0.000809808742458396,fungi_437|fungi_134,COPD,ff,0.411375112928198
Capnodiales,Peroneutypa,fungi_17,fungi_525,0.424415871773413,0.000526937162551144,fungi_17|fungi_525,COPD,ff,0.424415871773413
Ceriporia,Peroneutypa,fungi_748,fungi_525,0.443792345578891,0.000269320992078104,fungi_748|fungi_525,COPD,ff,0.443792345578891
Clitopilus,Peroneutypa,fungi_580,fungi_525,0.409577918435353,0.000858063441040002,fungi_580|fungi_525,COPD,ff,0.409577918435353
Diaporthe,Peroneutypa,fungi_355,fungi_525,0.579130437342958,6.61022622860941e-07,fungi_355|fungi_525,COPD,ff,0.579130437342958
Diatrypaceae,Peroneutypa,fungi_526,fungi_525,0.695047545028144,2.61524579769912e-10,fungi_526|fungi_525,COPD,ff,0.695047545028144
Earliella,Peroneutypa,fungi_783,fungi_525,0.555911913761173,2.24681740346178e-06,fungi_783|fungi_525,COPD,ff,0.555911913761173
Eutypella,Peroneutypa,fungi_524,fungi_525,0.47916406817077,7.09862191805577e-05,fungi_524|fungi_525,COPD,ff,0.47916406817077
Exidia,Peroneutypa,fungi_647,fungi_525,0.47916406817077,7.09862191805577e-05,fungi_647|fungi_525,COPD,ff,0.47916406817077
Gloeophyllum,Peroneutypa,fungi_693,fungi_525,0.753677707080895,1.01518793371724e-12,fungi_693|fungi_525,COPD,ff,0.753677707080895
Grammothele,Peroneutypa,fungi_786,fungi_525,0.467315044534817,0.000112782522842414,fungi_786|fungi_525,COPD,ff,0.467315044534817
Hydnochaete,Peroneutypa,fungi_699,fungi_525,0.471462954338315,9.60929663553767e-05,fungi_699|fungi_525,COPD,ff,0.471462954338315
Hymenochaete,Peroneutypa,fungi_700,fungi_525,0.400613480114082,0.00113984148704627,fungi_700|fungi_525,COPD,ff,0.400613480114082
Leptospora,Peroneutypa,fungi_137,fungi_525,0.411825945965767,0.000798095578937508,fungi_137|fungi_525,COPD,ff,0.411825945965767
Meruliaceae,Peroneutypa,fungi_765,fungi_525,0.45781837721655,0.000161497168433833,fungi_765|fungi_525,COPD,ff,0.45781837721655
Nigrograna,Peroneutypa,fungi_158,fungi_525,0.47916406817077,7.09862191805577e-05,fungi_158|fungi_525,COPD,ff,0.47916406817077
Ophioceras,Peroneutypa,fungi_458,fungi_525,0.47916406817077,7.09862191805577e-05,fungi_458|fungi_525,COPD,ff,0.47916406817077
Pallidocercospora,Peroneutypa,fungi_43,fungi_525,0.543466585331543,4.17102364291821e-06,fungi_43|fungi_525,COPD,ff,0.543466585331543
Perenniporia,Peroneutypa,fungi_742,fungi_525,0.637605838495102,1.9133810091887e-08,fungi_742|fungi_525,COPD,ff,0.637605838495102
Beauveria,Pestalotiopsis,fungi_393,fungi_532,0.512209865975651,1.77699830379296e-05,fungi_393|fungi_532,COPD,ff,0.512209865975651
Cabalodontia,Pestalotiopsis,fungi_801,fungi_532,0.47096589082178,9.79655088895193e-05,fungi_801|fungi_532,COPD,ff,0.47096589082178
Catabotrydaceae,Pestalotiopsis,fungi_375,fungi_532,0.461872332293315,0.00013872740957388,fungi_375|fungi_532,COPD,ff,0.461872332293315
Hyphoderma,Pestalotiopsis,fungi_746,fungi_532,0.470934251582832,9.80858299564069e-05,fungi_746|fungi_532,COPD,ff,0.470934251582832
Hypoxylon,Pestalotiopsis,fungi_541,fungi_532,0.558348112068865,1.9846990022554e-06,fungi_541|fungi_532,COPD,ff,0.558348112068865
Microdochium,Pestalotiopsis,fungi_529,fungi_532,0.51234753829798,1.76623669367881e-05,fungi_529|fungi_532,COPD,ff,0.51234753829798
Arachnomyces,Pezizaceae,fungi_230,fungi_296,0.558348112068865,1.9846990022554e-06,fungi_230|fungi_296,COPD,ff,0.558348112068865
Eutypella,Pezizaceae,fungi_524,fungi_296,0.558348112068865,1.9846990022554e-06,fungi_524|fungi_296,COPD,ff,0.558348112068865
Exidia,Pezizaceae,fungi_647,fungi_296,0.558348112068865,1.9846990022554e-06,fungi_647|fungi_296,COPD,ff,0.558348112068865
Gloeophyllum,Pezizaceae,fungi_693,fungi_296,0.577253617051855,7.32308822914973e-07,fungi_693|fungi_296,COPD,ff,0.577253617051855
Nigrograna,Pezizaceae,fungi_158,fungi_296,0.558348112068865,1.9846990022554e-06,fungi_158|fungi_296,COPD,ff,0.558348112068865
Ophioceras,Pezizaceae,fungi_458,fungi_296,0.558348112068865,1.9846990022554e-06,fungi_458|fungi_296,COPD,ff,0.558348112068865
Peroneutypa,Pezizaceae,fungi_525,fungi_296,0.567674101468325,1.2230931969448e-06,fungi_525|fungi_296,COPD,ff,0.567674101468325
Chaetomium,Phaeoacremonium,fungi_488,fungi_514,0.586686987610164,4.34804761528795e-07,fungi_488|fungi_514,COPD,ff,0.586686987610164
Geosmithia,Phaeoacremonium,fungi_380,fungi_514,0.689793333839262,4.03424627037907e-10,fungi_380|fungi_514,COPD,ff,0.689793333839262
Isaria,Phaeoacremonium,fungi_396,fungi_514,0.49568696707321,3.61556448211786e-05,fungi_396|fungi_514,COPD,ff,0.49568696707321
Lecanicillium,Phaeoacremonium,fungi_397,fungi_514,0.54883621421596,3.20364431871667e-06,fungi_397|fungi_514,COPD,ff,0.54883621421596
Neodeightonia,Phaeoacremonium,fungi_12,fungi_514,0.712786444967237,5.64015500970072e-11,fungi_12|fungi_514,COPD,ff,0.712786444967237
Arcuadendron,Phaeoisaria,fungi_305,fungi_481,0.49568696707321,3.61556448211786e-05,fungi_305|fungi_481,COPD,ff,0.49568696707321
Debaryomyces,Phaeoisaria,fungi_309,fungi_481,0.470934251582832,9.80858299564069e-05,fungi_309|fungi_481,COPD,ff,0.470934251582832
Eurotiales,Phaeoisaria,fungi_212,fungi_481,0.567761600913062,1.21746499948117e-06,fungi_212|fungi_481,COPD,ff,0.567761600913062
Paraphaeosphaeria,Phaeophleospora,fungi_111,fungi_46,0.483350676378772,6.00273918562877e-05,fungi_111|fungi_46,COPD,ff,0.483350676378772
Pezizaceae,Phaeophleospora,fungi_296,fungi_46,0.404942581884958,0.00099474990888293,fungi_296|fungi_46,COPD,ff,0.404942581884958
Capnodiales,Phaeosphaeria,fungi_17,fungi_143,0.420811369044954,0.00059441964839313,fungi_17|fungi_143,COPD,ff,0.420811369044954
Neosetophoma,Phaeosphaeria,fungi_138,fungi_143,0.460246436701166,0.000147479835786779,fungi_138|fungi_143,COPD,ff,0.460246436701166
Amyloporia,Phanerina,fungi_725,fungi_770,0.700887498127778,1.59782853614843e-10,fungi_725|fungi_770,COPD,ff,0.700887498127778
Coprinopsis,Phanerina,fungi_610,fungi_770,0.433904345182329,0.000381231406450633,fungi_610|fungi_770,COPD,ff,0.433904345182329
Didymellaceae_2,Phanerina,fungi_103,fungi_770,0.414207532100066,0.000738724638631449,fungi_103|fungi_770,COPD,ff,0.414207532100066
Fomitopsis,Phanerina,fungi_732,fungi_770,0.495052072911974,3.71291439811294e-05,fungi_732|fungi_770,COPD,ff,0.495052072911974
Fuscoporia,Phanerina,fungi_698,fungi_770,0.594920736002349,2.72109868637571e-07,fungi_698|fungi_770,COPD,ff,0.594920736002349
Gloeostereum,Phanerina,fungi_569,fungi_770,0.701381125972868,1.53182355688841e-10,fungi_569|fungi_770,COPD,ff,0.701381125972868
Heterobasidion,Phanerina,fungi_809,fungi_770,0.671393342765494,1.71793734793368e-09,fungi_809|fungi_770,COPD,ff,0.671393342765494
Heterochaete,Phanerina,fungi_649,fungi_770,0.637275809468066,1.95613218956225e-08,fungi_649|fungi_770,COPD,ff,0.637275809468066
Hyphodermella,Phanerina,fungi_769,fungi_770,0.671438443584594,1.71206138155355e-09,fungi_769|fungi_770,COPD,ff,0.671438443584594
Perenniporia,Phanerina,fungi_742,fungi_770,0.446185892313053,0.000247196873783828,fungi_742|fungi_770,COPD,ff,0.446185892313053
Amyloporia,Phanerochaetaceae,fungi_725,fungi_776,0.490983656630764,4.39659836657391e-05,fungi_725|fungi_776,COPD,ff,0.490983656630764
Heterobasidion,Phanerochaetaceae,fungi_809,fungi_776,0.475243396830782,8.28937371577521e-05,fungi_809|fungi_776,COPD,ff,0.475243396830782
Heterochaete,Phanerochaetaceae,fungi_649,fungi_776,0.422386417958255,0.000564022115570939,fungi_649|fungi_776,COPD,ff,0.422386417958255
Hyphodermella,Phanerochaetaceae,fungi_769,fungi_776,0.70230985557052,1.41461065084059e-10,fungi_769|fungi_776,COPD,ff,0.70230985557052
Peniophora,Phanerochaetaceae,fungi_816,fungi_776,0.430456321322744,0.000429284809244868,fungi_816|fungi_776,COPD,ff,0.430456321322744
Phanerina,Phanerochaetaceae,fungi_770,fungi_776,0.494945514617018,3.72948902684911e-05,fungi_770|fungi_776,COPD,ff,0.494945514617018
Agaricomycetes,Phanerochaete,fungi_560,fungi_771,0.510279182810395,1.93447545524528e-05,fungi_560|fungi_771,COPD,ff,0.510279182810395
Agaricomycetes_2,Phanerochaete,fungi_845,fungi_771,0.431184236883641,0.000418703670764575,fungi_845|fungi_771,COPD,ff,0.431184236883641
Amyloporia,Phanerochaete,fungi_725,fungi_771,0.419373249657641,0.000623464941654106,fungi_725|fungi_771,COPD,ff,0.419373249657641
Ceriporia,Phanerochaete,fungi_748,fungi_771,0.626002232586642,4.09725973149477e-08,fungi_748|fungi_771,COPD,ff,0.626002232586642
Cerrena,Phanerochaete,fungi_722,fungi_771,0.41089776779536,0.000822380023248748,fungi_722|fungi_771,COPD,ff,0.41089776779536
Clitopilus,Phanerochaete,fungi_580,fungi_771,0.507079271905136,2.22429107448185e-05,fungi_580|fungi_771,COPD,ff,0.507079271905136
Crustodontia,Phanerochaete,fungi_758,fungi_771,0.403832002037172,0.00103028773722791,fungi_758|fungi_771,COPD,ff,0.403832002037172
Dacryobolus,Phanerochaete,fungi_729,fungi_771,0.402100445268854,0.00108798573660751,fungi_729|fungi_771,COPD,ff,0.402100445268854
Diaporthe,Phanerochaete,fungi_355,fungi_771,0.40519384163396,0.000986864865137882,fungi_355|fungi_771,COPD,ff,0.40519384163396
Didymellaceae_2,Phanerochaete,fungi_103,fungi_771,0.419925785188671,0.000612156605097169,fungi_103|fungi_771,COPD,ff,0.419925785188671
Earliella,Phanerochaete,fungi_783,fungi_771,0.49711464846922,3.40522069899318e-05,fungi_783|fungi_771,COPD,ff,0.49711464846922
Grammothele,Phanerochaete,fungi_786,fungi_771,0.552155583761578,2.71520752570531e-06,fungi_786|fungi_771,COPD,ff,0.552155583761578
Heterochaete,Phanerochaete,fungi_649,fungi_771,0.454281503404597,0.000184110865263598,fungi_649|fungi_771,COPD,ff,0.454281503404597
Hydnochaete,Phanerochaete,fungi_699,fungi_771,0.447792186917407,0.000233295240249731,fungi_699|fungi_771,COPD,ff,0.447792186917407
Hymenochaete,Phanerochaete,fungi_700,fungi_771,0.435578428012923,0.000359715409904648,fungi_700|fungi_771,COPD,ff,0.435578428012923
Hyphodermella,Phanerochaete,fungi_769,fungi_771,0.470608584356713,9.93322412461417e-05,fungi_769|fungi_771,COPD,ff,0.470608584356713
Lentinus,Phanerochaete,fungi_788,fungi_771,0.553017410593699,2.60030305176961e-06,fungi_788|fungi_771,COPD,ff,0.553017410593699
Lyomyces,Phanerochaete,fungi_713,fungi_771,0.473677225365896,8.81449055385453e-05,fungi_713|fungi_771,COPD,ff,0.473677225365896
Meruliaceae,Phanerochaete,fungi_765,fungi_771,0.435299173085418,0.000363225761940811,fungi_765|fungi_771,COPD,ff,0.435299173085418
Pallidocercospora,Phanerochaete,fungi_43,fungi_771,0.400843734391402,0.00113166868257286,fungi_43|fungi_771,COPD,ff,0.400843734391402
Peniophora,Phanerochaete,fungi_816,fungi_771,0.4306015460769,0.000427154555803,fungi_816|fungi_771,COPD,ff,0.4306015460769
Perenniporia,Phanerochaete,fungi_742,fungi_771,0.490277204093512,4.52655786062905e-05,fungi_742|fungi_771,COPD,ff,0.490277204093512
Peroneutypa,Phanerochaete,fungi_525,fungi_771,0.463493906255247,0.000130475670847563,fungi_525|fungi_771,COPD,ff,0.463493906255247
Apiotrichum,Phialemoniopsis,fungi_926,fungi_551,0.490059584764032,4.56730112281534e-05,fungi_926|fungi_551,COPD,ff,0.490059584764032
Aureobasidium,Phialemoniopsis,fungi_73,fungi_551,0.517882885851585,1.3804687447827e-05,fungi_73|fungi_551,COPD,ff,0.517882885851585
Candida,Phialemoniopsis,fungi_330,fungi_551,0.480473115202674,6.73759792786388e-05,fungi_330|fungi_551,COPD,ff,0.480473115202674
Metschnikowia,Phialemoniopsis,fungi_318,fungi_551,0.434996371197364,0.000367067374040353,fungi_318|fungi_551,COPD,ff,0.434996371197364
Agaricomycetes_2,Phlebia,fungi_845,fungi_763,0.481179757640184,6.54982647001479e-05,fungi_845|fungi_763,COPD,ff,0.481179757640184
Amyloporia,Phlebia,fungi_725,fungi_763,0.437899323384863,0.000331715676084254,fungi_725|fungi_763,COPD,ff,0.437899323384863
Ceriporia,Phlebia,fungi_748,fungi_763,0.499663330714231,3.05763762238342e-05,fungi_748|fungi_763,COPD,ff,0.499663330714231
Crustodontia,Phlebia,fungi_758,fungi_763,0.470054807761912,0.000101485199584861,fungi_758|fungi_763,COPD,ff,0.470054807761912
Dacryobolus,Phlebia,fungi_729,fungi_763,0.411090998257253,0.000817270027473782,fungi_729|fungi_763,COPD,ff,0.411090998257253
Gloeophyllum,Phlebia,fungi_693,fungi_763,0.414586839667554,0.000729647111265663,fungi_693|fungi_763,COPD,ff,0.414586839667554
Grammothele,Phlebia,fungi_786,fungi_763,0.52869375347093,8.42425705971372e-06,fungi_786|fungi_763,COPD,ff,0.52869375347093
Gyrodontium,Phlebia,fungi_660,fungi_763,0.402215347110865,0.00108406864976818,fungi_660|fungi_763,COPD,ff,0.402215347110865
Hydnochaete,Phlebia,fungi_699,fungi_763,0.512096028362891,1.78594275666022e-05,fungi_699|fungi_763,COPD,ff,0.512096028362891
Hyphodontia,Phlebia,fungi_712,fungi_763,0.457642941731433,0.000162555854457569,fungi_712|fungi_763,COPD,ff,0.457642941731433
Lentinus,Phlebia,fungi_788,fungi_763,0.435275553618082,0.000363524096185897,fungi_788|fungi_763,COPD,ff,0.435275553618082
Lyomyces,Phlebia,fungi_713,fungi_763,0.491882391606407,4.23625253564985e-05,fungi_713|fungi_763,COPD,ff,0.491882391606407
Meruliaceae,Phlebia,fungi_765,fungi_763,0.47589831354262,8.07846054640127e-05,fungi_765|fungi_763,COPD,ff,0.47589831354262
Peniophora,Phlebia,fungi_816,fungi_763,0.409109737263091,0.000871053685744361,fungi_816|fungi_763,COPD,ff,0.409109737263091
Perenniporia,Phlebia,fungi_742,fungi_763,0.665835385116146,2.60871590995748e-09,fungi_742|fungi_763,COPD,ff,0.665835385116146
Peroneutypa,Phlebia,fungi_525,fungi_763,0.43164707973874,0.000412099754580453,fungi_525|fungi_763,COPD,ff,0.43164707973874
Phanerochaete,Phlebia,fungi_771,fungi_763,0.564609855694452,1.43630147531049e-06,fungi_771|fungi_763,COPD,ff,0.564609855694452
Amyloporia,Phlebiopsis,fungi_725,fungi_772,0.458334714918356,0.000158417860645965,fungi_725|fungi_772,COPD,ff,0.458334714918356
Auriculariales,Phlebiopsis,fungi_640,fungi_772,0.458534178729688,0.000157242802246049,fungi_640|fungi_772,COPD,ff,0.458534178729688
Cabalodontia,Phlebiopsis,fungi_801,fungi_772,0.431610397643495,0.000412619659121205,fungi_801|fungi_772,COPD,ff,0.431610397643495
Crustodontia,Phlebiopsis,fungi_758,fungi_772,0.52235225741755,1.12782129042532e-05,fungi_758|fungi_772,COPD,ff,0.52235225741755
Gymnopus,Phlebiopsis,fungi_596,fungi_772,0.530718960597949,7.66524157569393e-06,fungi_596|fungi_772,COPD,ff,0.530718960597949
Hyphoderma,Phlebiopsis,fungi_746,fungi_772,0.409294418974061,0.00086590838916889,fungi_746|fungi_772,COPD,ff,0.409294418974061
Irpex,Phlebiopsis,fungi_752,fungi_772,0.41899986848525,0.000631213589801671,fungi_752|fungi_772,COPD,ff,0.41899986848525
Lyomyces,Phlebiopsis,fungi_713,fungi_772,0.636414933042334,2.07194164048019e-08,fungi_713|fungi_772,COPD,ff,0.636414933042334
Mycoacia,Phlebiopsis,fungi_762,fungi_772,0.543406284892174,4.18329381712823e-06,fungi_762|fungi_772,COPD,ff,0.543406284892174
Peniophorella,Phlebiopsis,fungi_706,fungi_772,0.417065299557127,0.000672777550091208,fungi_706|fungi_772,COPD,ff,0.417065299557127
