SampleID	S1209	S1250	S1295	S1210	S1360	S1395	S1183	S1425	S1185	S1294	S1304	S1221	S1332	S1399	S1335	S1181	S1180	S1233	S1380	S1217	S1344	S1416	S1225	S1381	S1356	S1336	S1329	S1428	S1417	S1251	S1232	S1370	S1424	S1421	S1422	S1413	S1281	S1280	S1317	S1410	S1415	S1310	S1315	S1320	S1414	S1278	S1419	S1423	S1292	S1378	S1273	S1334	S1248	S1264	S1255	S1285	S1283	S1387	S1404	S1340	S1275	S1402	S1240	S1330	S1222	S1214	S1384	S1383	S1331	S999	S1007	S991	S990	S1043	S1074	S1026	S1052	S1034	S1016	S1053	S1085	S1120	S1139	S1122	S1151	S1131	S1096	S1127	S1092	S1152	S1123	S1107	S1134	S1124	S1089	S1115	S1083	S1005	S1006	S1015	S1001	S1106	S1088	S1039	S1057	S1013	S1445	S1430	S1446	S1436	S1450	S1454	S1449	S1435	S1462	S1469	S1453	S1455	S1495	S1512	S1515	S1533	S1520	S1511	S1501	S1502	S1493	S1494	S1534	S1492	S1499	S1531	S1470	S1476	S1475	S1487	S1567	S1566	S1474	S1583	S718	S713	S706	S704	S703	S717	S710	S690	S681	S676
VF0701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.686144035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.687774332	0	0	0	0	0	0.504575455	0	0	0	0	0	0	0	0	1.031939664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215714786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398346916	0	0	0	0	0.229387379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.656326003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.915736442	0	0	0	1.559573407	0	0	0	0	0	0	0	0	0
VF0929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.090330326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.679234795	0	0	0.699663015	0	0	6.594229341	0	4.065654542	0	3.491676201	1.282774079	0	2.504491764	0	8.28118109	7.529067184	0	0	0	0	2.223684685	2.961756497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.287971765	4.2848521	0	0	0	0	2.46576225	0	0
VF1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.605551492	1.337526999	0	0	0	0	0	0	0	0	0	0	0	0	0	1.020916771	0	0	0	0	0.38156778	0	0	0	0	0.18751848	0	0	0.794855279	0	0	0	0	0	0	0	0	1.052715508	0.272812825	0	0.524700018	0.571624393	0	0	0	0	0	0	3.365527396	0	0	0	2.709385385	0.721770569	0.328595679	0	0	0	0	0	0	0	0	0	0.534298273	0	0	0	5.203464103	0	0.40916537	0	0	0	0	0.727918377	1.163892067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199173458	0	0	0	0	0	0	0	0.505282028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.699253778	0	0	1.479704972	0	0	1.704159127	0	0	0	0	0	0	0	0	0	0	1.77982713
VF0524	0	0	0	0.638134613	0	0	0	0.898184089	0	0	0	0.432293177	0	0	0	0.167190875	0	0	0	0	0	0	0	0	0	0.301513251	0.379425437	0.628670961	1.703870722	0	0	0	0	0	0.38156778	0	0	0	0	0	0	0	0.26495176	0	0	0	0	2.421870299	0	0	0.983911299	0	1.364064127	0	0	0	0	1.391311159	0	0	0	0.460068829	0	0	0	0	0.451564231	0	1.642978393	0.400558865	0.401015477	0.899770301	0	1.003295711	0	2.197276626	2.324111786	0	0.267149137	0.217037333	0	0	2.754775113	0	0	0	0	1.143132995	0	0.727918377	0	0	0.352301561	0	0	0	0	3.422601863	0	0.763053932	0	0	0	0.979255733	0	0.754810806	0	0.963806067	0	0.896280562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761345998	0	0	0	0	0	0.533740146	0	0	0	0	0.736800089	0	0	0	0	0	0	0	2.46576225	0.259597172	0
VF1089	0	0	0	0	0	0	0	0	0	0	0	1.29687953	0	0	0	0.167190875	0	0	0	0	0	0	0	0	0	0.301513251	0.379425437	0	0	0	0	0	0	0	0	0	0	0	0	0.375036959	0	0	0.26495176	0	0	0	0	0	0.145774118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200507739	0	1.726211377	0	0	0	0	0	0.267149137	0	0	0	0	0	0.40916537	0	0	0	0	0.727918377	0	0	0	0	0.686311047	0	0	1.521156384	0.203332711	2.289161797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.447571573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610490961	0	0	0.736800089	0	0	1.428284033	0	0	0	0	0	0	0
VF1090	0	0	0	0	0	0.769340444	0	0	0	0	0	2.161465883	0	0	0	0.083595437	0	0	0	0	0	0	0	0	0	0.301513251	3.794254365	0	0	0	0.801755858	0	0	0	0	0	0	0	0	0.375036959	0	0	0.52990352	0	0	0	0	0.48437406	0	0	0	0.526357754	0	1.341790999	0	0	0	0	0	0	0.476261417	0	0	0	0	0.545165163	0	0	0.328595679	0.400558865	0.200507739	2.249425754	0	0	0	0	0	0	1.870043956	0	0.559744932	0	0.306086124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.760578192	0	0.381526966	0.534736855	0	0	0	0	0	0	0	0	0	0.331010868	0	0	0	0	0	0	0	0.447571573	0	0	0	0	0	0.672712325	0	0	0	0	0	0	0	0	0	0	0	0.305245481	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.737374398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1091	0	0	0	0	0	0	0.447409286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510458386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.360885284	0	0	0	0	0	0	0	0	0	0	0.267149137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267368427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.779786703	0	0	0	0	0	0	0	0	0
VF0878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0670	1.886149881	0	0	0	0	0	0	0	1.210565525	0	0	0	0	0	0	0	0	0	0	0	1.550027438	0	0	0	0	0	1.080445667	0	0	0	0.451577197	0	0	0	0.660462623	0	0	0	0	1.130856304	0	2.241696568	0.324724877	0	0	0	0	2.518910495	1.68071035	0	0	0	0	1.239074026	0	0.279072202	0	0	0	0	0	0	0	0	0	0	3.232693465	0	0	0	0	0	0	0	0	0	0	0.735753163	0	0	0	1.134238342	0	0	0	0	0	0	6.789923316	0	0	0	0	1.669661176	0.810037383	1.868387182	0	0	1.19103503	0	0	0	3.570061072	0	0.249029385	0	0	0	0	0	0	0	0	0	0.163299937	5.121429084	0	0	0	0	0	0	0	1.662664213	0	0	0	0	0	0	0	3.982662356	1.245647428	1.167747356	0	0	0.358616623	0	0	0	0	1.04955997	3.717166675	7.843145268	5.692424232	0	2.061241224	3.414205579	0	0
VF0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0525	0.689454264	0	0	0	0	3.077361776	0.894818572	0	0.885008739	0	1.850281349	0	2.926110062	0.719611801	1.211102984	2.92584031	0	0	2.329643025	0	0.839766823	0	0	0.686144035	0	0	0.758850873	8.801393449	2.839784536	9.698709329	4.40965722	0	0	1.294800065	1.526271119	0	0.251843862	0	0	0.750073919	0	1.878810961	0	0.36817895	0	2.553618593	0	1.93749624	0.437322354	0	3.935645196	1.579073262	2.455315428	0.894527332	0	0.571624393	0.48154894	8.347866954	0.546916461	0	0	0	2.524145547	0.585550738	0	4.361321305	0.903128462	0.360885284	5.257530856	7.610618444	1.403554171	5.398621809	1.150807585	4.013182845	0	1.883379965	3.873519643	1.507045316	1.335745683	0.434074665	0	0	0.918258371	1.39932603	3.682488328	0	0	10.66924128	0	5.823347013	0	1.282774079	0.704603123	0	0	0	0	20.53561118	1.829994396	0	1.604210564	1.111842343	0.592351299	5.385906529	0	0	0	0.963806067	0	3.485535517	0.662021735	0	0	0.792388978	0	0	2.949497593	3.03169217	0.895143145	1.846399221	0.864220622	3.41047747	1.277480653	0.555668458	0	0	0	1.129737651	3.806729992	9.139200683	0.882162403	1.455803472	3.49626889	1.000055177	0	0	0.915736442	0	0	2.210400268	1.559573407	0	0.714142017	0	0	0	0	0	0.259597172	0.59327571
VF0286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291588708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.118321809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0530	1.378908529	0.920207057	0	0	0	0	0	0	0	2.009388466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.884390957	0	0	0	0	0	0.628878106	0	0	0	0	0	0	1.956173957	0	0	0	0	0	0	0.968499455	10.0643457	0	0	0	0	1.055094662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.228178892	1.660780846	0	0	0	0.313896661	0	0	1.027397643	0	0	0	1.789313099	0	3.020922152	0	0	0.381044332	0	2.015369192	0	0	0	0	0	0	0	0	1.329256973	2.112648116	3.66069254	0	0	0.903746857	0	0	0	0	0	0.551446514	0	0	0	0	0	0	0	0.932641045	0	1.230932814	0	0	0	0	0	0	0	0	0	1.015466743	0	0	0	0	0	0	0	0	0	2.719946354	0	0	0	0	0	0	0	0	0.479160082	0
VF0528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.443660488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.467209328	0	0	0	0	0	0	0	0	0	0
VF0472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.427002867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.973614573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.960909716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.751644318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343072018	0.231063115	0	0	0	0	6.125500629	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736357899	0.504575455	0	0	0.48437406	0	0	0	0	0	0	0	0	0.48154894	0	0	0	0	0	0.841381849	0	0	0	0	0	0	0.801117731	0.200507739	0.449885151	3.452422754	0	0	0	0	0	0	0.651111998	0.559744932	0	0	0	2.045826849	1.531295523	0	11.81237428	0	0	0	0	0	0	0	0	0	13.69040745	0	0.763053932	0	1.111842343	0	0	0	0	2.023904285	0	0	0.199173458	0	0	0	0	0	0	0	0	0	0	0.864220622	0	0	1.111336915	0	0	0	0	0	0	0	0	0	0	0	0	0	1.642687309	0	0	0	0	0	0	0	0	0.521693638	0	0	0
VF0473	0	0	0	0	0	0	0	0	0	0	0	0.605368507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337860739	0	0	0	0	0	0	0	0	0	0	0	0.495674247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.300584494	0	0	0	0	0.707981334	0	0	0	0	0	0	0	0	0.431780794	0	0	0	0	0.769620733	0.203332711	0	0	0	0	0.567405364	0.115060975	0	0	0	0	0	0	0.49365552	0	0	0	0	0	0	0	0	0	0	0	0.704705362	0	0	0	1.447122141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82192075	0	0
VF0659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.437322354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0151	5.784094184	4.601035286	1.251814007	12.48033181	0.778643496	0	21.15493643	8.294042261	4.769648869	6.240117431	6.949198272	13.45082132	1.463055031	9.605426025	0	7.369792239	4.785856761	5.098790655	2.912053781	9.034639468	0.839766823	1.411554275	0	8.817878074	4.835729712	0.603026502	3.123446964	19.70021125	3.975698351	30.54619119	14.23294028	1.678218775	2.44201295	7.76880039	10.57045877	0.628878106	20.24960784	44.35953342	8.838829586	5.501095223	10.59436723	1.878810961	15.02348087	5.154505295	6.793648528	9.233941268	3.984945237	0.96874812	5.496078231	3.502115431	6.131778703	0.526357754	22.7112909	27.4264057	3.672900128	22.81438948	0	4.535099796	7.783739242	2.611222857	8.793732911	7.007788742	11.77934589	0	3.051905341	32.95595778	7.087812042	9.945104211	26.9803695	17.38115652	21.87702003	6.402785349	25.73531651	9.417676318	4.470315601	16.27753623	7.747039285	9.27540598	12.39365359	0.217037333	0	0.485679081	37.6816836	3.498315076	29.62040795	3.062591046	3.663460745	36.50816636	0	38.94685402	3.491676201	0	5.911183719	0	5.338649646	0	0	31.63130277	34.03933529	33.99714614	18.82418252	1.111842343	4.283910778	17.10180868	0.398983065	1.509621611	5.659767735	4.078869876	4.968978008	30.78111226	19.3480246	1.72070527	0	1.584777957	0	0	8.235101687	16.73243673	14.1892285	0	5.61743404	4.263096837	1.277480653	17.41258414	2.018136975	0	0	10.48256572	6.444099831	20.76314963	5.367138513	6.390075417	5.594030223	15.35219839	8.193632509	3.69926243	4.019515709	0	3.408318255	12.86754189	6.065774445	1.931957647	7.261497143	0	0	2.587575772	1.565080913	3.287683	5.893557429	3.559654261
VF0936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
