Sample1	Sample2	Group	Distance	Neighbor1	Neighbor2	Street1	Street2	District1	District2
S1278	S1052	Diff_district	0.338945006636	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1278	S1501	Diff_district	0.268861456925	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1278	S1026	Diff_district	0.339194415974	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1278	S1515	Diff_district	0.320738245396	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1278	S1124	Diff_district	0.478613290868	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1278	S1089	Diff_district	0.281207136875	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1278	S1106	Diff_district	0.347050753591	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1278	S1034	Diff_district	0.207133058361	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1278	S1015	Diff_district	0.294675145821	Panyu22	Wengyuan31	Panyu2	Wengyuan3	Panyu	Wengyuan
S1278	S1085	Diff_district	0.380596084407	Panyu22	Wengyuan12	Panyu2	Wengyuan1	Panyu	Wengyuan
S1278	S1053	Diff_district	0.359271728243	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1278	S1115	Diff_district	0.205137796782	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1278	S1057	Diff_district	0.27409901763	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1278	S991	Diff_district	0.264870933411	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1278	S1039	Diff_district	0.217608178956	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1278	S1531	Diff_district	0.341314376623	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1278	S1492	Diff_district	0.389450054274	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1278	S1083	Diff_district	0.27996009952	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1278	S1006	Diff_district	0.20301783518	Panyu22	Wengyuan31	Panyu2	Wengyuan3	Panyu	Wengyuan
S1278	S1495	Diff_district	0.289562287907	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1278	S1134	Diff_district	0.286694102636	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1278	S1120	Diff_district	0.30801845873	Panyu22	Wengyuan12	Panyu2	Wengyuan1	Panyu	Wengyuan
S1278	S1074	Diff_district	0.309016085764	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1278	S718	Diff_district	0.387579498756	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1278	S1013	Diff_district	0.363885773499	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1278	S1512	Diff_district	0.301533859746	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1278	S990	Diff_district	0.355655312933	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1278	S1016	Diff_district	0.253148772241	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1278	S1533	Diff_district	0.285821173143	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1278	S1499	Diff_district	0.258885148741	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1278	S1043	Diff_district	0.30340441609	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1278	S1494	Diff_district	0.350542464598	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1278	S703	Diff_district	0.275969573172	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1278	S1088	Diff_district	0.286319990855	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1278	S1001	Diff_district	0.214365880714	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1278	S706	Diff_district	0.4333458037	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1278	S1493	Diff_district	0.323107622692	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1278	S1511	Diff_district	0.310637238102	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1278	S713	Diff_district	0.370744481202	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S681	S1217	Diff_district	0.432223474271	Taishan12	Panyu12	Taishan1	Panyu1	Taishan	Panyu
S681	S1330	Diff_district	0.243795986134	Taishan12	Panyu32	Taishan1	Panyu3	Taishan	Panyu
S681	S1336	Diff_district	0.292056368124	Taishan12	Panyu12	Taishan1	Panyu1	Taishan	Panyu
S681	S1233	Diff_district	0.501683502747	Taishan12	Panyu12	Taishan1	Panyu1	Taishan	Panyu
S681	S1381	Diff_district	0.312632498344	Taishan12	Panyu12	Taishan1	Panyu1	Taishan	Panyu
S681	S1181	Diff_district	0.314128943686	Taishan12	Panyu12	Taishan1	Panyu1	Taishan	Panyu
S681	S1083	Diff_district	0.314253652686	Taishan12	Wengyuan22	Taishan1	Wengyuan2	Taishan	Wengyuan
S681	S1384	Diff_district	0.366629257267	Taishan12	Panyu32	Taishan1	Panyu3	Taishan	Panyu
S681	S1380	Diff_district	0.313131313657	Taishan12	Panyu12	Taishan1	Panyu1	Taishan	Panyu
S681	S1006	Diff_district	0.307020829772	Taishan12	Wengyuan31	Taishan1	Wengyuan3	Taishan	Wengyuan
S681	S1331	Diff_district	0.408903853704	Taishan12	Panyu32	Taishan1	Panyu3	Taishan	Panyu
S681	S1399	Diff_district	0.469759322591	Taishan12	Panyu12	Taishan1	Panyu1	Taishan	Panyu
S681	S1120	Diff_district	0.361516402	Taishan12	Wengyuan12	Taishan1	Wengyuan1	Taishan	Wengyuan
S681	S1089	Diff_district	0.267988533098	Taishan12	Wengyuan22	Taishan1	Wengyuan2	Taishan	Wengyuan
S681	S1416	Diff_district	0.364634002271	Taishan12	Panyu12	Taishan1	Panyu1	Taishan	Panyu
S681	S1134	Diff_district	0.329093405684	Taishan12	Wengyuan22	Taishan1	Wengyuan2	Taishan	Wengyuan
S681	S1124	Diff_district	0.575009354275	Taishan12	Wengyuan22	Taishan1	Wengyuan2	Taishan	Wengyuan
S681	S1383	Diff_district	0.41015089377	Taishan12	Panyu32	Taishan1	Panyu3	Taishan	Panyu
S681	S1240	Diff_district	0.286818807357	Taishan12	Panyu32	Taishan1	Panyu3	Taishan	Panyu
S681	S1139	Diff_district	0.471629881264	Taishan12	Wengyuan12	Taishan1	Wengyuan1	Taishan	Wengyuan
S681	S1344	Diff_district	0.470756953529	Taishan12	Panyu12	Taishan1	Panyu1	Taishan	Panyu
S681	S1402	Diff_district	0.312757205374	Taishan12	Panyu32	Taishan1	Panyu3	Taishan	Panyu
S681	S1222	Diff_district	0.42025190487	Taishan12	Panyu32	Taishan1	Panyu3	Taishan	Panyu
S681	S1180	Diff_district	0.358648212207	Taishan12	Panyu12	Taishan1	Panyu1	Taishan	Panyu
S681	S1005	Diff_district	0.423868312864	Taishan12	Wengyuan31	Taishan1	Wengyuan3	Taishan	Wengyuan
S681	S1214	Diff_district	0.4006734043	Taishan12	Panyu32	Taishan1	Panyu3	Taishan	Panyu
S681	S1085	Diff_district	0.455168973634	Taishan12	Wengyuan12	Taishan1	Wengyuan1	Taishan	Wengyuan
S681	S1115	Diff_district	0.300785636699	Taishan12	Wengyuan22	Taishan1	Wengyuan2	Taishan	Wengyuan
S681	S1356	Diff_district	0.301284454349	Taishan12	Panyu12	Taishan1	Panyu1	Taishan	Panyu
S681	S1225	Diff_district	0.255393443351	Taishan12	Panyu12	Taishan1	Panyu1	Taishan	Panyu
S681	S1107	Diff_district	0.293677518059	Taishan12	Wengyuan22	Taishan1	Wengyuan2	Taishan	Wengyuan
S681	S1335	Diff_district	0.403416886491	Taishan12	Panyu12	Taishan1	Panyu1	Taishan	Panyu
S681	S1015	Diff_district	0.385708946921	Taishan12	Wengyuan31	Taishan1	Wengyuan3	Taishan	Wengyuan
S1292	S991	Diff_district	0.357525875891	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1292	S1039	Diff_district	0.317994766682	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1292	S1057	Diff_district	0.318742986384	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1292	S1083	Diff_district	0.360768180278	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1292	S1492	Diff_district	0.429604692137	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S1531	Diff_district	0.432348177271	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S1134	Diff_district	0.377104380114	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1292	S1120	Diff_district	0.41002619159	Panyu22	Wengyuan12	Panyu2	Wengyuan1	Panyu	Wengyuan
S1292	S1074	Diff_district	0.403292184492	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1292	S1006	Diff_district	0.263873302681	Panyu22	Wengyuan31	Panyu2	Wengyuan3	Panyu	Wengyuan
S1292	S1495	Diff_district	0.374236192503	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S1013	Diff_district	0.378600823486	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1292	S1512	Diff_district	0.355780025644	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S990	Diff_district	0.449806706825	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1292	S1016	Diff_district	0.30664671804	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1292	S718	Diff_district	0.463524133609	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1292	S1499	Diff_district	0.309764314655	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S1533	Diff_district	0.34680134798	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S1088	Diff_district	0.330589851674	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1292	S1001	Diff_district	0.30228208214	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1292	S1043	Diff_district	0.342187307987	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1292	S1494	Diff_district	0.359396433602	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S703	Diff_district	0.31338072303	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1292	S706	Diff_district	0.453921934819	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1292	S1493	Diff_district	0.415014344585	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S713	Diff_district	0.416261381167	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1292	S1511	Diff_district	0.377478488868	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S690	Diff_district	0.338196785316	Panyu22	Taishan12	Panyu2	Taishan1	Panyu	Taishan
S1292	S704	Diff_district	0.439705701521	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1292	S1534	Diff_district	0.300286821099	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S710	Diff_district	0.411397932177	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1292	S717	Diff_district	0.35989524792	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1292	S1520	Diff_district	0.37548323181	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S999	Diff_district	0.311385462377	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1292	S1007	Diff_district	0.209003619186	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1292	S1107	Diff_district	0.296545705759	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1292	S1502	Diff_district	0.449183189928	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S1005	Diff_district	0.427360020432	Panyu22	Wengyuan31	Panyu2	Wengyuan3	Panyu	Wengyuan
S1292	S676	Diff_district	0.353660056616	Panyu22	Taishan12	Panyu2	Taishan1	Panyu	Taishan
S1292	S1139	Diff_district	0.382217236927	Panyu22	Wengyuan12	Panyu2	Wengyuan1	Panyu	Wengyuan
S1292	S1052	Diff_district	0.398179322407	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1292	S681	Diff_district	0.326599329347	Panyu22	Taishan12	Panyu2	Taishan1	Panyu	Taishan
S1292	S1124	Diff_district	0.501184688995	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1292	S1089	Diff_district	0.329716927676	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1292	S1501	Diff_district	0.345429608636	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S1026	Diff_district	0.370744483888	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1292	S1515	Diff_district	0.417882533037	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1292	S1015	Diff_district	0.378600824553	Panyu22	Wengyuan31	Panyu2	Wengyuan3	Panyu	Wengyuan
S1292	S1053	Diff_district	0.335827411328	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1292	S1115	Diff_district	0.299164485402	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1292	S1085	Diff_district	0.400548696398	Panyu22	Wengyuan12	Panyu2	Wengyuan1	Panyu	Wengyuan
S1292	S1106	Diff_district	0.443571520226	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1292	S1034	Diff_district	0.245791247017	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1294	S1511	Diff_district	0.264372117368	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1294	S713	Diff_district	0.25900985363	Panyu11	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1294	S706	Diff_district	0.323107617323	Panyu11	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1294	S1493	Diff_district	0.270233198905	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1294	S1043	Diff_district	0.356278841356	Panyu11	Wengyuan11	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S1494	Diff_district	0.34031675	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1294	S703	Diff_district	0.166479609166	Panyu11	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1294	S1088	Diff_district	0.208130692	Panyu11	Wengyuan32	Panyu1	Wengyuan3	Panyu	Wengyuan
S1294	S1001	Diff_district	0.202269612595	Panyu11	Wengyuan32	Panyu1	Wengyuan3	Panyu	Wengyuan
S1294	S1533	Diff_district	0.25040528725	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1294	S1499	Diff_district	0.271480238814	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1294	S718	Diff_district	0.267240307366	Panyu11	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1294	S1013	Diff_district	0.252151144122	Panyu11	Wengyuan32	Panyu1	Wengyuan3	Panyu	Wengyuan
S1294	S1512	Diff_district	0.209128327814	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1294	S990	Diff_district	0.24953235925	Panyu11	Wengyuan11	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S1016	Diff_district	0.344057861344	Panyu11	Wengyuan11	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S1495	Diff_district	0.22658685716	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1294	S1006	Diff_district	0.194787384013	Panyu11	Wengyuan31	Panyu1	Wengyuan3	Panyu	Wengyuan
S1294	S1134	Diff_district	0.359271734602	Panyu11	Wengyuan22	Panyu1	Wengyuan2	Panyu	Wengyuan
S1294	S1120	Diff_district	0.220351668831	Panyu11	Wengyuan12	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S1074	Diff_district	0.209751844	Panyu11	Wengyuan11	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S1531	Diff_district	0.21324355018	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1294	S1083	Diff_district	0.277341316639	Panyu11	Wengyuan22	Panyu1	Wengyuan2	Panyu	Wengyuan
S1294	S1492	Diff_district	0.301409154096	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1294	S1057	Diff_district	0.172714806827	Panyu11	Wengyuan32	Panyu1	Wengyuan3	Panyu	Wengyuan
S1294	S991	Diff_district	0.297668038405	Panyu11	Wengyuan11	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S1039	Diff_district	0.183189926775	Panyu11	Wengyuan32	Panyu1	Wengyuan3	Panyu	Wengyuan
S1294	S1106	Diff_district	0.274971942088	Panyu11	Wengyuan32	Panyu1	Wengyuan3	Panyu	Wengyuan
S1294	S1034	Diff_district	0.272976681091	Panyu11	Wengyuan11	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S1015	Diff_district	0.20326724	Panyu11	Wengyuan31	Panyu1	Wengyuan3	Panyu	Wengyuan
S1294	S1053	Diff_district	0.241052503621	Panyu11	Wengyuan11	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S1115	Diff_district	0.18032173959	Panyu11	Wengyuan22	Panyu1	Wengyuan2	Panyu	Wengyuan
S1294	S1085	Diff_district	0.252525252121	Panyu11	Wengyuan12	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S1501	Diff_district	0.222097523	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1294	S1026	Diff_district	0.225963338387	Panyu11	Wengyuan11	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S1515	Diff_district	0.258386330742	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1294	S1124	Diff_district	0.464272352804	Panyu11	Wengyuan22	Panyu1	Wengyuan2	Panyu	Wengyuan
S1294	S1089	Diff_district	0.356154136	Panyu11	Wengyuan22	Panyu1	Wengyuan2	Panyu	Wengyuan
S1294	S1052	Diff_district	0.279461280081	Panyu11	Wengyuan11	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S681	Diff_district	0.352163616676	Panyu11	Taishan12	Panyu1	Taishan1	Panyu	Taishan
S1294	S676	Diff_district	0.384461903	Panyu11	Taishan12	Panyu1	Taishan1	Panyu	Taishan
S1294	S1139	Diff_district	0.289437589289	Panyu11	Wengyuan12	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S1107	Diff_district	0.262875672	Panyu11	Wengyuan22	Panyu1	Wengyuan2	Panyu	Wengyuan
S1294	S1502	Diff_district	0.303155009697	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1294	S1005	Diff_district	0.356902356	Panyu11	Wengyuan31	Panyu1	Wengyuan3	Panyu	Wengyuan
S1294	S1007	Diff_district	0.282578873283	Panyu11	Wengyuan11	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S999	Diff_district	0.170844247585	Panyu11	Wengyuan11	Panyu1	Wengyuan1	Panyu	Wengyuan
S1294	S1520	Diff_district	0.194537973611	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1294	S710	Diff_district	0.291432847646	Panyu11	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1294	S717	Diff_district	0.375109117312	Panyu11	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1294	S690	Diff_district	0.262750967737	Panyu11	Taishan12	Panyu1	Taishan1	Panyu	Taishan
S1294	S704	Diff_district	0.305898494388	Panyu11	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1294	S1534	Diff_district	0.213617659393	Panyu11	Zhuhai12	Panyu1	Zhuhai1	Panyu	Zhuhai
S1423	S681	Diff_district	0.399675770501	Panyu22	Taishan12	Panyu2	Taishan1	Panyu	Taishan
S1423	S1052	Diff_district	0.300660928147	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S1085	Diff_district	0.225589225485	Panyu22	Wengyuan12	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S1115	Diff_district	0.257139293857	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1423	S1053	Diff_district	0.207008356982	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S1015	Diff_district	0.23656316229	Panyu22	Wengyuan31	Panyu2	Wengyuan3	Panyu	Wengyuan
S1423	S1034	Diff_district	0.353036538911	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S1106	Diff_district	0.281955358231	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1423	S1089	Diff_district	0.404663926786	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1423	S1124	Diff_district	0.435216362542	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1423	S1026	Diff_district	0.216735256741	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S1515	Diff_district	0.265868562937	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1423	S1501	Diff_district	0.272727276182	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1423	S710	Diff_district	0.272851977818	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1423	S717	Diff_district	0.423993016016	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1423	S1520	Diff_district	0.23194912484	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1423	S1534	Diff_district	0.216984663741	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1423	S704	Diff_district	0.248659435757	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1423	S690	Diff_district	0.294550444822	Panyu22	Taishan12	Panyu2	Taishan1	Panyu	Taishan
S1423	S1005	Diff_district	0.401795733795	Panyu22	Wengyuan31	Panyu2	Wengyuan3	Panyu	Wengyuan
S1423	S1502	Diff_district	0.282703581869	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1423	S1107	Diff_district	0.289562292131	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1423	S1139	Diff_district	0.285322360429	Panyu22	Wengyuan12	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S676	Diff_district	0.423120089731	Panyu22	Taishan12	Panyu2	Taishan1	Panyu	Taishan
S1423	S999	Diff_district	0.186931040033	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S1007	Diff_district	0.325975806348	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S1001	Diff_district	0.226960971865	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1423	S1088	Diff_district	0.239431353282	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1423	S703	Diff_district	0.1999002396	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1423	S1043	Diff_district	0.409153261182	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S1494	Diff_district	0.364758697906	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1423	S1499	Diff_district	0.313380724	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1423	S1533	Diff_district	0.27522134845	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1423	S713	Diff_district	0.253024066867	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1423	S1511	Diff_district	0.280334206519	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1423	S706	Diff_district	0.266616784467	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1423	S1493	Diff_district	0.292804590061	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1423	S1492	Diff_district	0.31500187111	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1423	S1083	Diff_district	0.290185811775	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1423	S1531	Diff_district	0.226088045483	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1423	S1039	Diff_district	0.255767555116	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1423	S991	Diff_district	0.346801348266	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S1057	Diff_district	0.25988277896	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1423	S1016	Diff_district	0.408155633184	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S1512	Diff_district	0.232572643151	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1423	S1013	Diff_district	0.218231702518	Panyu22	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1423	S990	Diff_district	0.256889886486	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S718	Diff_district	0.249781769626	Panyu22	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1423	S1074	Diff_district	0.227709193317	Panyu22	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S1120	Diff_district	0.216236441176	Panyu22	Wengyuan12	Panyu2	Wengyuan1	Panyu	Wengyuan
S1423	S1134	Diff_district	0.432971694119	Panyu22	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1423	S1006	Diff_district	0.257887519082	Panyu22	Wengyuan31	Panyu2	Wengyuan3	Panyu	Wengyuan
S1423	S1495	Diff_district	0.219104629514	Panyu22	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1424	S1007	Diff_district	0.345554306	Panyu21	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1424	S999	Diff_district	0.215612918392	Panyu21	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1424	S676	Diff_district	0.345429606655	Panyu21	Taishan12	Panyu2	Taishan1	Panyu	Taishan
S1424	S1139	Diff_district	0.331462777	Panyu21	Wengyuan12	Panyu2	Wengyuan1	Panyu	Wengyuan
