MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
VF0515	Neis_low	0.00748252446801347	0	749.252446801347	9.54930807986814
VF0477	Neis_high	0.0266789177821429	0.00724894627622378	3.67669311309835	1.87840876242967
VF0477	Neis_low	0.00107427276094276	0.0172895578679245	0.0626763278703864	-3.99593553323122
VF1238	Neis_high	0.0143179967642857	0.0137514220384615	1.0411712339205	0.0582073577944027
VF1238	Neis_low	0.014797725020202	0.0219304268603774	0.674905967620146	-0.567241584573063
VF0900	Neis_high	0.0256574003607143	0.0606718634440559	0.42298306123011	-1.24132820451761
VF0900	Neis_low	0.0245358807878788	0.00272584205283019	8.97196560104281	3.16542408907108
VF0299	Neis_high	0	0.00439579661538462	0.00226973709251148	-8.78325908727641
VF0299	Neis_low	0.00270000160942761	0	271.000160942761	8.08214989814817
VF0902	Neis_high	0	0.0016347729020979	0.0060798667021113	-7.36174459097861
VF0902	Neis_low	0.00394906652861953	0	395.906652861953	8.62901650056356
VF0672	Neis_high	0.00296659285714286	0	297.659285714286	8.21751809084323
VF0672	Neis_low	0	0.00257969690566038	0.00386145574725085	-8.01663944664849
VF0148	Neis_high	0.484932501478571	0.594810174237762	0.81527581356837	-0.294639879039352
VF0148	Neis_low	0.573688417148148	0.538757135430189	1.06483558372592	0.0906306878642803
VF0904	Neis_high	0	0.00528144717482518	0.00188984216786221	-9.04751853336424
VF0904	Neis_low	0.0015566588989899	0.00172299859245283	0.904016255877335	-0.145579379699601
VF0302	Neis_high	0.144900477171429	0.141848256038462	1.02151599221789	0.0307117901825867
VF0302	Neis_low	0.103209751952862	0.103113003807547	1.00093818199376	0.00135287598708993
VF0851	Neis_high	0.00168630392142857	0	169.630392142857	7.40625086595897
VF0851	Neis_low	0	0.00466949886792453	0.00213698096361229	-8.87021022824343
VF0392	Neis_high	0.0775125882678571	0.0310282940629371	2.4976433340912	1.32056747339264
VF0392	Neis_low	0.0345864197609428	0.0522275863698113	0.662289783375911	-0.594465491807376
VF0720	Neis_high	0.00497155842142857	0.00190895722377622	2.59597158274618	1.37627459071164
VF0720	Neis_low	0.00110660281481481	0.00219473531698113	0.50645662824676	-0.981489369577645
VF0464	Neis_high	0.00763674337142857	0.0480819958111888	0.1590024128225	-2.65287943666928
VF0464	Neis_low	0.0329927970909091	0.0413652458943396	0.797645944514473	-0.326179583328074
