MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
ARG277	Neis_low	8.63753636898701e-07	1.48577012522214e-05	0.437037742415054	-1.19417021918028
ARG278	Neis_high	0	0	1	0
ARG278	Neis_low	3.64141452989537e-06	7.48209439147714e-07	1.26918019295473	0.343896911595924
ARG279	Neis_high	1.42250461574152e-05	6.20382461071341e-06	1.49502026462311	0.580165039923798
ARG279	Neis_low	1.49394507139432e-05	5.38829702393084e-06	1.62067645790558	0.696596108644553
ARG28	Neis_high	0.000161754759837368	0.000334905698338562	0.49797599942455	-1.00585188340842
ARG28	Neis_low	0.000250893682372017	0.00014185967781884	1.71799180743192	0.780723156729272
ARG280	Neis_high	4.55313180231687e-05	6.94282914394917e-05	0.699137763343082	-0.516351331834646
ARG280	Neis_low	8.26617173179548e-05	0.00030269335067742	0.296334146911702	-1.75470321566304
ARG281	Neis_high	0	2.32309165248547e-06	0.811484673002743	-0.301364248902478
ARG281	Neis_low	1.22804155216195e-05	1.85464054436515e-05	0.780498110895237	-0.35753295455525
ARG282	Neis_high	0.0267152691824231	0.0265965018479058	1.00446384628826	0.006425638019132
ARG282	Neis_low	0.0276288136011438	0.0252454660274635	1.09436957413847	0.130100025824631
ARG283	Neis_high	1.47601668242388e-06	2.89958448618942e-06	0.889642352023847	-0.168702624721205
ARG283	Neis_low	0	3.32977785805097e-06	0.750200048829783	-0.414652737984376
ARG284	Neis_high	2.81668703371764e-06	4.64609898483184e-06	0.87509220352745	-0.192493061298176
ARG284	Neis_low	0	0	1	0
ARG285	Neis_high	1.210309417403e-05	3.14322465823474e-05	0.533475637873021	-0.906505705603913
ARG285	Neis_low	1.71843639790567e-05	5.60372851433651e-06	1.74217104290683	0.800886271835589
ARG286	Neis_high	4.0515160404351e-05	1.33917392593589e-05	2.15952990259757	1.11071729340557
ARG286	Neis_low	3.13249595944849e-05	6.26006855889323e-05	0.569208944230476	-0.812969763143187
ARG287	Neis_high	0	3.10383040109136e-06	0.763135640031417	-0.389988589847372
ARG287	Neis_low	9.01757388076798e-06	3.32977785805097e-06	1.42669848539761	0.512680471755815
ARG288	Neis_high	0	2.32309165248547e-06	0.811484673002743	-0.301364248902478
ARG288	Neis_low	0	4.64123145275402e-06	0.683002658093968	-0.550036901713836
ARG289	Neis_high	1.3987793653724e-05	0	2.3987793653724	1.26230046771
ARG289	Neis_low	0	2.0584569730148e-05	0.326962258688986	-1.61280398009567
ARG29	Neis_high	1.32966544920585e-05	6.9540188017426e-06	1.37410809581407	0.458495499906215
